sample_id,source_video,frame_index,face_index,roi_state,label,split,status,skip_reason,sha256,output_path,run_id,file_name,label_id,orijinal_yol,original_split,source_group,split_group
7690c512eea14fc1,236,4,0,eyebrow_pair,real,train,SUCCESS,,9fff9a7b240308a8d5384d5bdbdd9a753e85556cb96615449bcce4a16c58085f,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00044.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00044.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/236/frame_000004.jpg,train,real_video::236,component::c9dbb35ee83986a9
27a1da347fba5153,091,6,0,eyebrow_pair,real,train,SUCCESS,,d8e9c7b7e8929300f9016b38da3fb71a99b40d935e3754d23c108a7f17aa7258,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00045.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00045.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/091/frame_000006.jpg,train,real_video::091,component::3cd6355ae613ff63
6fd30e3f51502ac2,493,4,0,eyebrow_pair,real,train,SUCCESS,,e28ca748ff6f11c57f1cfb48e71da3be43ccac2c3c798d23cfa85aa518223f67,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00046.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00046.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/493/frame_000004.jpg,train,real_video::493,component::99dc96c96eef0291
0d74abb25c02e999,593,25,0,eyebrow_pair,real,train,SUCCESS,,717258607f8a1a53037c8f00c6193dcb28e2406d56e0e6fb1cc87af41f370119,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00047.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00047.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/593/frame_000025.jpg,train,real_video::593,component::f0a90e1d6e51e86f
b10af7de70a19cef,752,43,0,eyebrow_pair,real,train,SUCCESS,,9e6b3a0e13211f8090b26be0eb8bfb53a6c378e1173e63a2e1c702dd399ac521,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00048.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00048.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/752/frame_000043.jpg,train,real_video::752,component::f0f984bb45db5d6f
74bd69b554e74a05,486,29,0,eyebrow_pair,real,train,SUCCESS,,68bce04962567d97474118efdbd52a35101372aaf5517abad829b2cf047b981e,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00050.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00050.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/486/frame_000029.jpg,train,real_video::486,component::909995786d131da1
b2b2f3cf10b76b9c,403,10,0,eyebrow_pair,real,train,SUCCESS,,0087e1ec9a4915014d1a4ce2370f079867f8c6892d9e34d22ea715b399e72bef,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00051.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00051.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/403/frame_000010.jpg,train,real_video::403,component::b8f02b2ab6c36afc
15a5d96e5d7f5028,596,15,0,eyebrow_pair,real,train,SUCCESS,,5253e1bf4f55dd56498a2b24182dec14ebaaeb42ab4ffafb040f7b78e0147f0c,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00056.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00056.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/596/frame_000015.jpg,train,real_video::596,component::143230b8d0465ca9
2b011af281281fb6,054,9,0,eyebrow_pair,real,val,SUCCESS,,5e3ba99ce37af13c33be32a2649f752659900143166e62d8e56d9ce836f6cc05,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00059.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00059.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/054/frame_000009.jpg,train,real_video::054,component::6233be08f4f181be
d0d1973c8de7e430,989,0,0,eyebrow_pair,real,test,SUCCESS,,3610dab7585bd8271ac39b3838126228be44add82cd4057b25734df037f26a8c,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00060.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00060.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/989/frame_000000.jpg,train,real_video::989,component::b21231d4101b8414
b50fc1e2975b163c,609,9,0,eyebrow_pair,real,test,SUCCESS,,a7879ce266f6763ed87a887b9a94da11c3d71ad4cba60c2ce3298f5ae6acd761,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00061.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00061.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/609/frame_000009.jpg,train,real_video::609,component::201feaee373bc382
609784e0de804317,283,23,0,eyebrow_pair,real,train,SUCCESS,,87dde2b89bbb27c9c7c1320f7374caa62007e6a0f972025838966f30034ded8e,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00062.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00062.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/283/frame_000023.jpg,train,real_video::283,component::090af0697cff5f7e
7656266cc3dd156a,519,8,0,eyebrow_pair,real,train,SUCCESS,,c02f3682f05d70c2ebc62a00f26d7b722c4765d1e5ffbddfad1adde2884f0ccb,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00063.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00063.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/519/frame_000008.jpg,train,real_video::519,component::3b9ff39b8423a9d2
4d9e344d37e4c73d,987,17,0,eyebrow_pair,real,train,SUCCESS,,3356214fd0b75aefccaa461fd42a6503cde60dcaa3a15533b259762ac772a76a,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00065.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00065.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/987/frame_000017.jpg,train,real_video::987,component::d1506b92ffed0bd4
78085fa0ce5f4869,780,20,0,eyebrow_pair,real,test,SUCCESS,,63b039175cb78051e461e6d231c24e64ee2440eab8faf2a835e25699b9e906cf,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00066.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00066.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/780/frame_000020.jpg,train,real_video::780,component::02e4a417a1c6f9da
0f709cea2fac21a2,859,8,0,eyebrow_pair,real,train,SUCCESS,,27f7e7e03445a9b0146c5c8bb9fd84a8e344ed2400856610414a839849e4fea6,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00069.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00069.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/859/frame_000008.jpg,train,real_video::859,component::ca37c26620465636
0fe0b9aa3214241f,107,1,0,eyebrow_pair,real,train,SUCCESS,,44c3f7587c63089b98ac11bc012b6ca92d816e01837d3d4e6be1be0db01a34f6,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00071.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00071.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/107/frame_000001.jpg,train,real_video::107,component::b93329b63afbe0c4
080bd73fe9297cd1,012,2,0,eyebrow_pair,real,val,SUCCESS,,6babade7bc2d317f961a4696d882bcd1527f22fb561c9363f2f7f8e0f730846a,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00072.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00072.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/012/frame_000002.jpg,train,real_video::012,component::03bcd0f457492622
7b0d0fc416ac3093,590,9,0,eyebrow_pair,real,train,SUCCESS,,6e8298dcaf0594f5fbc1cf7fde81898835546b2d8dce014656bd93963709e36c,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00076.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00076.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/590/frame_000009.jpg,train,real_video::590,component::51784677858f6f3e
4d0e64c7cc246909,231,23,0,eyebrow_pair,real,train,SUCCESS,,9f6453cf566179ec019d74b464fb91fe5ce111ac8f27b9c61a18f559fcaae52e,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00077.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00077.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/231/frame_000023.jpg,train,real_video::231,component::d7fd15e64e499780
b2b64f07d0d8673f,578,17,0,eyebrow_pair,real,val,SUCCESS,,5878e7a056e2e2cf940624697f84a9ef490f95f713465a2fc6b190c45f30924d,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00078.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00078.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/578/frame_000017.jpg,train,real_video::578,component::2192771a302dc9ce
bffec5633ba5da88,573,13,0,eyebrow_pair,real,train,SUCCESS,,b0f30e279bee69362f8eab9126e9def1317f317be78cf9c04331baaeb852738b,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00082.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00082.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/573/frame_000013.jpg,train,real_video::573,component::f451fa01c33224da
d8de064eae584baf,769,16,0,eyebrow_pair,real,train,SUCCESS,,37d8d36afe124c583a7d424ea463c6cb4d52ef0b7a518013ecf3d31a3ba1d5e6,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00083.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00083.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/769/frame_000016.jpg,train,real_video::769,component::d8805c95e4543a34
41e20fb30e2aa216,959,5,0,eyebrow_pair,real,train,SUCCESS,,e815bc1c64da682732c83fab7ac36a9be9d8ad3b2a21f66af82e211fb74b0dec,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00085.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00085.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/959/frame_000005.jpg,train,real_video::959,component::cdcebb1deeae2e6c
bc42d9389003b158,477,12,0,eyebrow_pair,real,train,SUCCESS,,c4e078c2a2455db2c9ab5e4f2b3988a29079584fb689fe0f48ece7179eb2c688,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00086.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00086.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/477/frame_000012.jpg,train,real_video::477,component::c4c50cf91876abd0
e89c160f01468d37,625,12,0,eyebrow_pair,real,test,SUCCESS,,abc83110b67f4302261914b73b71a4d5a6e6cf5ec45fed0c3e2c3b8bcbe79f1c,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00088.jpg,20260808_1335_eyebrow_densenet121_seed42,real_train_00088.jpg,0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/625/frame_000012.jpg,train,real_video::625,component::1e053444d58d9795
